,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Inventory,date_difference,Sales
4490,3,348,0,0,266,3,90032,3,0,16,418.296,3.0,0.2,5.2287,2091.48,7,418.296
4491,2,380,0,0,94,33,43229,1,2,6,659.988,2.0,0.4,109.998,3299.94,2,659.988
4492,2,380,0,0,94,33,43229,1,0,9,8.128,2.0,0.2,1.4224,40.64,2,8.128
4493,2,380,0,0,94,33,43229,1,1,12,36.288,7.0,0.2,12.7008,36.288,2,36.288
4494,2,380,0,0,94,33,43229,1,0,5,909.72,6.0,0.3,-51.984,909.72,2,909.72
4495,3,176,0,0,266,3,90032,3,0,4,917.9235,9.0,0.15,75.5937,917.9235,5,917.9235
4496,3,176,0,0,266,3,90032,3,1,12,38.88,6.0,0.0,19.0512,116.64,5,38.88
4497,3,305,0,0,374,36,19140,1,1,3,631.176,4.0,0.7,-462.8624,1893.528,7,631.176
4498,3,302,1,0,438,3,94110,3,1,12,12.96,2.0,0.0,6.2208,12.96,5,12.96
4499,3,279,1,0,27,3,93309,3,1,12,12.96,2.0,0.0,6.2208,12.96,6,12.96
4500,3,279,1,0,27,3,93309,3,1,3,23.2,5.0,0.2,8.12,116,6,23.2
4501,3,530,1,0,207,41,77095,0,1,12,25.92,5.0,0.2,9.072,51.84,4,25.92
4502,3,530,1,0,207,41,77095,0,1,8,21.312,6.0,0.2,7.1928,21.312,4,21.312
4503,3,77,2,0,266,3,90045,3,2,13,173.656,7.0,0.2,17.3656,173.656,5,173.656
4504,3,77,2,0,266,3,90045,3,1,1,361.96,2.0,0.0,101.3488,1809.8,5,361.96
4505,3,77,2,0,266,3,90045,3,2,0,62.85,3.0,0.0,13.1985,251.4,5,62.85
4506,3,77,2,0,266,3,90045,3,2,13,818.376,3.0,0.2,51.1485,818.376,5,818.376
4507,3,77,2,0,266,3,90045,3,1,14,20.34,1.0,0.0,0.2034,40.68,5,20.34
4508,3,77,2,0,266,3,90045,3,0,9,23.99,1.0,0.0,5.5177,23.99,5,23.99
4509,3,785,0,0,266,3,90036,3,0,16,171.288,3.0,0.2,-6.4233,171.288,6,171.288
4510,3,413,1,0,464,23,65807,0,0,9,37.3,2.0,0.0,17.158,149.2,4,37.3
4511,3,413,1,0,464,23,65807,0,1,3,81.96,2.0,0.0,39.3408,409.8,4,81.96
4512,0,471,0,0,375,1,85023,3,1,3,54.792,6.0,0.7,-40.1808,219.168,1,54.792
4513,0,115,0,0,207,41,77070,0,1,14,10.784,1.0,0.2,0.8088,43.136,2,10.784
4514,2,79,0,0,188,44,23666,2,0,5,290.98,1.0,0.0,75.6548,872.94,5,290.98
4515,3,596,2,0,490,34,74133,0,1,2,36.44,4.0,0.0,12.0252,72.88,4,36.44
4516,3,636,0,0,452,45,98105,3,1,12,21.4,5.0,0.0,10.058,42.8,5,21.4
4517,3,636,0,0,452,45,98105,3,1,3,48.664,7.0,0.2,15.8158,243.32,5,48.664
4518,3,403,0,0,438,3,94109,3,1,2,16.56,4.0,0.0,6.9552,66.24,6,16.56
4519,3,562,1,0,216,8,32216,2,1,14,1347.52,8.0,0.2,84.22,6737.6,4,1347.52
4520,3,460,1,0,407,12,47374,0,2,0,62.31,3.0,0.0,22.4316,124.62,6,62.31
4521,3,460,1,0,407,12,47374,0,0,9,20.32,4.0,0.0,6.9088,81.28,6,20.32
4522,2,72,1,0,267,4,80027,3,1,8,9.432,3.0,0.2,3.0654,47.16,5,9.432
4523,3,646,0,0,329,30,10024,1,1,10,34.86,7.0,0.0,16.0356,139.44,4,34.86
4524,3,646,0,0,329,30,10024,1,0,9,89.34,6.0,0.0,24.1218,178.68,4,89.34
4525,3,88,2,0,416,30,13440,1,2,13,269.98,2.0,0.0,67.495,269.98,6,269.98
4526,3,88,2,0,416,30,13440,1,1,12,99.9,5.0,0.0,47.952,199.8,6,99.9
4527,3,88,2,0,416,30,13440,1,0,9,39.08,4.0,0.0,14.4596,117.24,6,39.08
4528,2,649,1,0,281,33,43302,1,2,0,116.832,4.0,0.2,33.5892,467.328,2,116.832
4529,3,434,0,0,207,41,77041,0,1,3,2.296,2.0,0.8,-3.9032,11.48,4,2.296
4530,0,485,0,0,329,30,10009,1,0,5,408.006,2.0,0.1,72.5344,816.012,3,408.006
4531,0,485,0,0,329,30,10009,1,1,14,40.44,3.0,0.0,10.5144,40.44,3,40.44
4532,1,734,2,0,277,3,95336,3,0,5,122.352,3.0,0.2,13.7646,122.352,0,122.352
4533,1,734,2,0,277,3,95336,3,1,7,15.28,2.0,0.0,7.4872,30.56,0,15.28
4534,3,540,1,0,266,3,90004,3,1,12,11.96,2.0,0.0,5.8604,23.92,7,11.96
4535,3,778,2,0,452,45,98115,3,0,9,15.84,3.0,0.0,4.9104,79.2,4,15.84
4536,3,778,2,0,452,45,98115,3,1,3,86.376,3.0,0.2,30.2316,86.376,4,86.376
4537,3,778,2,0,452,45,98115,3,1,2,18.24,3.0,0.0,6.2016,36.48,4,18.24
4538,3,778,2,0,452,45,98115,3,1,2,13.12,4.0,0.0,4.3296,13.12,4,13.12
4539,3,270,1,0,390,37,2908,1,2,13,105.98,2.0,0.0,1.0598,211.96,3,105.98
4540,3,270,1,0,390,37,2908,1,0,16,493.92,7.0,0.3,-28.224,1975.68,3,493.92
4541,3,525,1,0,80,11,60653,0,1,3,5.936,7.0,0.8,-8.904,29.68,5,5.936
4542,0,763,0,0,345,34,73120,0,1,7,325.86,2.0,0.0,149.8956,977.58,1,325.86
4543,2,639,0,0,80,11,60610,0,0,5,383.607,9.0,0.3,-5.4801,767.214,5,383.607
4544,2,639,0,0,80,11,60610,0,2,13,148.48,2.0,0.2,16.704,445.44,5,148.48
4545,2,639,0,0,80,11,60610,0,2,13,537.544,7.0,0.2,53.7544,1075.088,5,537.544
4546,2,639,0,0,80,11,60610,0,1,3,1.928,2.0,0.8,-2.9884,5.784,5,1.928
4547,2,639,0,0,80,11,60610,0,1,2,6.912,3.0,0.2,0.6912,27.648,5,6.912
4548,2,639,0,0,80,11,60610,0,0,9,7.76,1.0,0.6,-2.134,7.76,5,7.76
4549,2,639,0,0,80,11,60610,0,2,13,659.168,4.0,0.2,49.4376,659.168,5,659.168
4550,0,566,0,0,274,5,6040,1,1,10,5.76,2.0,0.0,2.8224,17.28,2,5.76
4551,3,306,1,0,266,3,90049,3,0,16,351.216,3.0,0.2,4.3902,702.432,4,351.216
4552,3,364,0,0,438,3,94122,3,0,5,230.28,3.0,0.2,23.028,690.84,6,230.28
4553,3,364,0,0,438,3,94122,3,1,12,12.84,3.0,0.0,5.778,38.52,6,12.84
4554,2,260,0,0,229,47,54601,0,1,3,56.82,3.0,0.0,28.41,284.1,3,56.82
4555,0,696,0,0,151,38,29501,2,1,8,31.56,4.0,0.0,14.202,126.24,3,31.56
4556,0,696,0,0,151,38,29501,2,1,14,27.92,4.0,0.0,0.5584,27.92,3,27.92
4557,3,556,0,0,168,1,85301,3,1,3,8.559,1.0,0.7,-6.5619,42.795,7,8.559
4558,3,120,1,0,137,41,79907,0,1,7,49.568,2.0,0.2,17.9684,148.704,5,49.568
4559,0,256,0,0,434,41,78207,0,0,5,127.869,3.0,0.3,-9.1335,255.738,3,127.869
4560,2,322,1,0,266,3,90049,3,1,7,271.44,3.0,0.0,122.148,542.88,5,271.44
4561,2,322,1,0,266,3,90049,3,2,13,110.352,3.0,0.2,8.2764,551.76,5,110.352
4562,2,322,1,0,266,3,90049,3,0,9,36.4,5.0,0.0,13.832,182,5,36.4
4563,3,673,2,0,301,8,33023,2,0,5,419.136,4.0,0.2,-57.6312,419.136,4,419.136
4564,3,195,1,0,293,1,85204,3,1,14,100.704,6.0,0.2,-1.2588,402.816,5,100.704
4565,3,503,0,0,150,31,28314,2,1,1,45.216,3.0,0.2,4.5216,90.432,7,45.216
4566,3,503,0,0,150,31,28314,2,1,3,28.782,6.0,0.7,-21.1068,115.128,7,28.782
4567,3,503,0,0,150,31,28314,2,1,12,24.448,4.0,0.2,8.8624,73.344,7,24.448
4568,3,242,0,0,207,41,77095,0,1,3,10.476,6.0,0.8,-17.2854,31.428,5,10.476
4569,2,571,2,0,440,3,95123,3,0,9,76.14,3.0,0.0,26.649,228.42,2,76.14
4570,2,561,2,0,520,14,67212,0,1,2,21.24,3.0,0.0,8.0712,84.96,2,21.24
4571,2,561,2,0,520,14,67212,0,1,3,127.96,2.0,0.0,60.1412,255.92,2,127.96
4572,3,16,2,0,266,3,90036,3,2,6,479.984,2.0,0.2,89.997,1919.936,4,479.984
4573,3,508,2,0,215,20,49201,0,2,13,657.93,7.0,0.0,184.2204,657.93,6,657.93
4574,3,508,2,0,215,20,49201,0,0,9,33.48,4.0,0.0,8.7048,167.4,6,33.48
4575,3,508,2,0,215,20,49201,0,1,2,13.9,5.0,0.0,3.614,13.9,6,13.9
4576,3,508,2,0,215,20,49201,0,1,14,26.86,2.0,0.0,6.715,80.58,6,26.86
4577,3,672,0,0,254,10,83501,3,1,3,9.584,1.0,0.2,3.3544,9.584,5,9.584
4578,3,50,2,0,188,44,23666,2,1,3,113.1,3.0,0.0,56.55,226.2,6,113.1
4579,3,2,1,0,329,30,10035,1,1,12,65.78,11.0,0.0,32.2322,65.78,6,65.78
4580,3,26,1,0,191,22,39401,2,2,0,239.7,6.0,0.0,105.468,719.1,6,239.7
4581,0,47,2,0,374,36,19140,1,0,9,25.632,3.0,0.2,3.8448,102.528,3,25.632
4582,0,398,0,0,374,36,19140,1,1,10,23.616,8.0,0.2,7.9704,94.464,2,23.616
4583,2,760,1,0,266,3,90045,3,1,2,8.26,2.0,0.0,3.7996,16.52,2,8.26
4584,2,552,2,0,111,3,94526,3,1,7,76.58,7.0,0.0,38.29,306.32,2,76.58
4585,2,552,2,0,111,3,94526,3,1,2,8.8,5.0,0.0,4.224,26.4,2,8.8
4586,2,552,2,0,111,3,94526,3,1,3,590.352,6.0,0.2,206.6232,2951.76,2,590.352
4587,2,552,2,0,111,3,94526,3,1,8,5.58,3.0,0.0,0.1674,27.9,2,5.58
4588,2,552,2,0,111,3,94526,3,0,9,25.02,3.0,0.0,10.5084,75.06,2,25.02
4589,2,552,2,0,111,3,94526,3,1,14,452.55,7.0,0.0,22.6275,1357.65,2,452.55
4590,3,540,1,0,266,3,90004,3,1,15,17.76,2.0,0.0,4.9728,53.28,5,17.76
4591,3,540,1,0,266,3,90004,3,2,13,302.384,2.0,0.2,30.2384,907.152,5,302.384
4592,3,540,1,0,266,3,90004,3,0,5,146.352,3.0,0.2,-5.4882,439.056,5,146.352
4593,3,540,1,0,266,3,90004,3,1,1,7.9,2.0,0.0,2.054,15.8,5,7.9
4594,3,540,1,0,266,3,90004,3,0,16,902.712,3.0,0.2,33.8517,4513.56,5,902.712
4595,3,540,1,0,266,3,90004,3,1,2,53.97,3.0,0.0,15.1116,269.85,5,53.97
4596,2,762,2,0,505,7,20016,1,1,2,33.92,8.0,0.0,13.2288,135.68,5,33.92
4597,3,508,2,0,299,47,53209,0,1,15,21.81,3.0,0.0,5.8887,65.43,4,21.81
4598,3,508,2,0,299,47,53209,0,1,1,91.6,5.0,0.0,26.564,458,4,91.6
4599,3,524,2,0,28,18,21215,1,0,5,150.98,1.0,0.0,43.7842,754.9,4,150.98
4600,3,524,2,0,28,18,21215,1,1,7,137.25,9.0,0.0,63.135,549,4,137.25
4601,3,524,2,0,28,18,21215,1,1,8,11.52,4.0,0.0,5.4144,57.6,4,11.52
4602,2,77,2,0,216,31,28540,2,1,12,18.272,1.0,0.2,5.9384,91.36,3,18.272
4603,2,77,2,0,216,31,28540,2,1,12,153.728,4.0,0.2,53.8048,153.728,3,153.728
4604,2,77,2,0,216,31,28540,2,1,7,12.224,2.0,0.2,4.4312,36.672,3,12.224
4605,2,77,2,0,216,31,28540,2,2,0,167.944,7.0,0.2,50.3832,503.832,3,167.944
4606,3,516,0,0,410,30,14609,1,2,13,45.99,1.0,0.0,13.3371,137.97,5,45.99
4607,3,516,0,0,410,30,14609,1,1,14,535.41,3.0,0.0,160.623,535.41,5,535.41
4608,3,516,0,0,410,30,14609,1,1,3,6.096,2.0,0.2,2.0574,6.096,5,6.096
4609,3,516,0,0,410,30,14609,1,1,12,45.36,7.0,0.0,21.7728,90.72,5,45.36
4610,3,381,0,0,343,3,92054,3,0,9,47.12,8.0,0.0,20.7328,235.6,5,47.12
4611,2,329,1,0,183,22,39503,2,1,3,31.36,4.0,0.0,15.68,31.36,2,31.36
4612,3,259,0,0,216,8,32216,2,1,2,47.616,3.0,0.2,3.5712,142.848,6,47.616
4613,3,259,0,0,216,8,32216,2,1,12,23.48,5.0,0.2,8.218,23.48,6,23.48
4614,3,292,2,0,207,41,77070,0,1,1,62.79,3.0,0.8,-166.3935,313.95,5,62.79
4615,3,292,2,0,207,41,77070,0,1,8,28.44,9.0,0.2,4.266,56.88,5,28.44
4616,2,210,1,0,207,41,77095,0,2,0,134.376,3.0,0.2,6.7188,268.752,3,134.376
4617,3,767,2,0,146,19,2149,1,2,13,589.9,2.0,0.0,147.475,2949.5,5,589.9
4618,3,767,2,0,146,19,2149,1,0,5,542.94,3.0,0.0,141.1644,1628.82,5,542.94
4619,0,643,2,0,266,3,90049,3,2,6,2879.952,6.0,0.2,1007.9832,5759.904,1,2879.952
4620,0,643,2,0,266,3,90049,3,1,3,90.48,3.0,0.2,33.93,452.4,1,90.48
4621,2,729,1,0,521,6,19805,1,1,14,77.55,5.0,0.0,21.714,155.1,3,77.55
4622,3,687,0,0,93,40,38401,2,1,15,8.832,3.0,0.2,-1.9872,26.496,5,8.832
4623,3,687,0,0,93,40,38401,2,1,12,177.536,4.0,0.2,62.1376,177.536,5,177.536
4624,3,687,0,0,93,40,38401,2,1,14,258.48,2.0,0.2,-3.231,258.48,5,258.48
4625,3,687,0,0,93,40,38401,2,0,9,14.136,3.0,0.2,4.2408,42.408,5,14.136
4626,3,182,1,0,329,30,10011,1,1,14,77.55,5.0,0.0,20.163,310.2,5,77.55
4627,3,182,1,0,329,30,10011,1,1,14,24.88,2.0,0.0,6.9664,24.88,5,24.88
4628,3,182,1,0,329,30,10011,1,1,2,140.75,5.0,0.0,39.41,140.75,5,140.75
4629,3,182,1,0,329,30,10011,1,1,14,36.63,3.0,0.0,9.8901,109.89,5,36.63
4630,1,313,0,0,315,20,48858,0,0,9,17.14,2.0,0.0,6.1704,85.7,0,17.14
4631,2,114,0,0,438,3,94122,3,1,10,51.75,5.0,0.0,24.84,258.75,5,51.75
4632,2,114,0,0,438,3,94122,3,0,9,123.96,3.0,0.0,11.1564,123.96,5,123.96
4633,3,210,1,0,438,3,94122,3,0,4,586.398,6.0,0.15,34.494,1759.194,5,586.398
4634,3,210,1,0,438,3,94122,3,1,14,80.98,1.0,0.0,3.2392,161.96,5,80.98
4635,3,91,1,0,438,3,94122,3,1,14,242.94,3.0,0.0,9.7176,242.94,5,242.94
4636,0,60,0,0,266,3,90045,3,1,2,123.92,4.0,0.0,33.4584,495.68,2,123.92
4637,0,60,0,0,266,3,90045,3,1,2,12.39,3.0,0.0,5.6994,61.95,2,12.39
4638,0,60,0,0,266,3,90045,3,1,2,47.3,2.0,0.0,12.298,94.6,2,47.3
4639,3,369,0,0,331,44,23602,2,2,6,1599.92,8.0,0.0,751.9624,1599.92,5,1599.92
4640,3,369,0,0,331,44,23602,2,1,7,11.09,1.0,0.0,5.4341,11.09,5,11.09
4641,2,325,0,0,152,4,80525,3,1,3,3.168,4.0,0.7,-2.5344,15.84,2,3.168
4642,2,325,0,0,152,4,80525,3,0,5,579.136,4.0,0.2,-28.9568,579.136,2,579.136
4643,3,174,0,0,452,45,98105,3,1,3,6.368,2.0,0.2,2.1492,19.104,4,6.368
4644,3,174,0,0,452,45,98105,3,2,11,558.4,2.0,0.2,41.88,2792,4,558.4
4645,3,74,2,0,329,30,10011,1,0,5,145.764,2.0,0.1,-8.098,145.764,4,145.764
4646,3,254,1,0,407,44,23223,2,1,12,13.62,3.0,0.0,6.129,40.86,6,13.62
4647,3,222,2,0,329,30,10009,1,0,5,434.646,3.0,0.1,62.7822,434.646,5,434.646
4648,3,437,1,0,452,45,98103,3,1,12,440.19,9.0,0.0,206.8893,440.19,5,440.19
4649,3,437,1,0,452,45,98103,3,1,15,64.4,5.0,0.0,1.932,128.8,5,64.4
4650,3,7,2,0,438,3,94110,3,1,12,244.55,5.0,0.0,114.9385,733.65,4,244.55
4651,3,7,2,0,438,3,94110,3,1,12,195.76,4.0,0.0,97.88,783.04,4,195.76
4652,3,292,2,0,372,28,8861,1,1,12,11.76,2.0,0.0,5.7624,58.8,6,11.76
4653,3,292,2,0,372,28,8861,1,1,14,166.45,5.0,0.0,39.948,832.25,6,166.45
4654,2,430,0,0,438,3,94110,3,1,8,2.88,1.0,0.0,1.3536,11.52,2,2.88
4655,3,420,1,0,157,11,61032,0,1,14,45.248,2.0,0.2,3.9592,45.248,5,45.248
4656,3,717,0,0,374,36,19140,1,1,2,59.904,2.0,0.2,14.2272,239.616,4,59.904
4657,3,717,0,0,374,36,19140,1,1,1,23.696,2.0,0.2,6.5164,118.48,4,23.696
4658,3,717,0,0,374,36,19140,1,1,12,7.968,2.0,0.2,2.8884,7.968,4,7.968
4659,3,717,0,0,374,36,19140,1,1,1,18.2,7.0,0.2,2.0475,36.4,4,18.2
4660,3,717,0,0,374,36,19140,1,2,0,27.552,3.0,0.2,-0.3444,82.656,4,27.552
4661,3,717,0,0,374,36,19140,1,0,5,844.116,6.0,0.3,-36.1764,3376.464,4,844.116
4662,3,717,0,0,374,36,19140,1,1,14,76.752,3.0,0.2,-9.594,230.256,4,76.752
4663,3,588,0,0,216,8,32216,2,1,10,3,1.0,0.2,1.05,9,4,3.0
4664,3,29,0,0,369,8,33024,2,1,3,7.506,9.0,0.7,-6.0048,22.518,4,7.506
4665,3,29,0,0,369,8,33024,2,1,10,16.56,2.0,0.2,5.796,49.68,4,16.56
4666,3,437,1,0,452,45,98115,3,0,9,79.92,4.0,0.0,34.3656,239.76,7,79.92
4667,3,437,1,0,452,45,98115,3,2,0,69.98,2.0,0.0,13.2962,209.94,7,69.98
4668,3,235,1,0,154,41,76106,0,1,3,11.06,10.0,0.8,-18.802,33.18,5,11.06
4669,3,235,1,0,154,41,76106,0,0,4,623.4648,7.0,0.32,-119.1918,1870.3944,5,623.4648
4670,3,235,1,0,154,41,76106,0,1,14,772.68,5.0,0.2,-57.951,772.68,5,772.68
4671,3,441,0,0,123,20,48205,0,1,1,283.14,4.0,0.1,72.358,283.14,6,283.14
4672,3,441,0,0,123,20,48205,0,2,13,635.96,4.0,0.0,165.3496,3179.8,6,635.96
4673,3,441,0,0,123,20,48205,0,2,13,118.99,1.0,0.0,33.3172,475.96,6,118.99
4674,3,441,0,0,123,20,48205,0,0,9,272.94,3.0,0.0,30.0234,818.82,6,272.94
4675,2,17,0,0,374,36,19120,1,0,9,15.008,2.0,0.2,1.5008,60.032,2,15.008
4676,3,351,0,0,261,42,84321,3,1,3,33.088,4.0,0.2,11.1672,66.176,5,33.088
4677,3,351,0,0,261,42,84321,3,1,14,80.98,1.0,0.0,3.2392,404.9,5,80.98
4678,3,351,0,0,261,42,84321,3,2,0,82.8,12.0,0.0,6.624,248.4,5,82.8
4679,3,351,0,0,261,42,84321,3,1,14,21.36,2.0,0.0,5.7672,42.72,5,21.36
4680,3,351,0,0,261,42,84321,3,1,3,62.048,2.0,0.2,20.1656,186.144,5,62.048
4681,2,628,0,0,23,30,13021,1,1,8,29.61,9.0,0.0,13.3245,59.22,4,29.61
4682,1,544,0,0,394,31,27604,2,2,13,863.928,9.0,0.2,86.3928,1727.856,0,863.928
4683,3,300,1,0,374,36,19120,1,0,16,241.92,4.0,0.4,-56.448,241.92,5,241.92
4684,3,300,1,0,374,36,19120,1,0,4,163.88,4.0,0.5,-81.94,163.88,5,163.88
4685,3,300,1,0,374,36,19120,1,1,3,3.486,2.0,0.7,-2.7888,3.486,5,3.486
4686,3,300,1,0,374,36,19120,1,1,8,10.584,7.0,0.2,-2.3814,10.584,5,10.584
4687,3,334,0,0,407,12,47374,0,2,13,440.91,9.0,0.0,123.4548,1322.73,6,440.91
4688,3,76,0,0,241,36,17602,1,1,3,5.715,5.0,0.7,-4.7625,22.86,4,5.715
4689,0,131,0,0,489,1,85705,3,0,9,51.968,2.0,0.2,10.3936,51.968,2,51.968
4690,0,131,0,0,489,1,85705,3,2,0,71.976,3.0,0.2,21.5928,287.904,2,71.976
4691,0,131,0,0,489,1,85705,3,0,5,242.352,3.0,0.2,-42.4116,1211.76,2,242.352
4692,0,131,0,0,489,1,85705,3,1,12,221.92,5.0,0.2,77.672,665.76,2,221.92
4693,0,131,0,0,489,1,85705,3,1,12,8.448,2.0,0.2,2.64,8.448,2,8.448
4694,1,387,0,0,123,20,48205,0,1,3,29.52,4.0,0.0,14.4648,59.04,0,29.52
4695,1,387,0,0,123,20,48205,0,0,5,302.94,3.0,0.0,48.4704,1211.76,0,302.94
4696,1,387,0,0,123,20,48205,0,0,5,142.36,2.0,0.0,38.4372,142.36,0,142.36
4697,1,387,0,0,123,20,48205,0,0,5,546.66,9.0,0.0,136.665,2186.64,0,546.66
4698,1,387,0,0,123,20,48205,0,0,9,212.13,3.0,0.0,14.8491,424.26,0,212.13
4699,3,406,2,0,25,41,78745,0,1,2,5.248,2.0,0.2,0.5904,5.248,6,5.248
4700,3,406,2,0,25,41,78745,0,1,14,74.416,2.0,0.2,-14.8832,223.248,6,74.416
4701,3,406,2,0,25,41,78745,0,1,12,6.848,2.0,0.2,2.14,13.696,6,6.848
4702,3,406,2,0,25,41,78745,0,0,9,7.996,1.0,0.6,-6.9965,39.98,6,7.996
4703,3,203,1,0,207,41,77095,0,1,1,8.712,2.0,0.8,-19.602,34.848,4,8.712
4704,0,59,0,0,506,5,6708,1,1,15,65.17,7.0,0.0,18.8993,65.17,1,65.17
4705,0,59,0,0,506,5,6708,1,1,10,14.62,2.0,0.0,6.8714,43.86,1,14.62
4706,0,59,0,0,506,5,6708,1,0,9,173.24,4.0,0.0,17.324,692.96,1,173.24
4707,0,787,0,0,266,3,90049,3,1,3,895.92,5.0,0.2,302.373,4479.6,1,895.92
4708,0,787,0,0,266,3,90049,3,1,14,130.71,3.0,0.0,39.213,522.84,1,130.71
4709,0,787,0,0,266,3,90049,3,1,2,11.68,2.0,0.0,3.0368,35.04,1,11.68
4710,0,787,0,0,266,3,90049,3,2,0,62.31,3.0,0.0,22.4316,124.62,1,62.31
4711,1,350,0,0,374,36,19120,1,1,3,0.852,1.0,0.7,-0.5964,0.852,0,0.852
4712,3,246,0,0,209,41,77340,0,1,12,36.288,7.0,0.2,12.7008,108.864,5,36.288
4713,3,246,0,0,209,41,77340,0,0,9,56.568,2.0,0.6,-74.9526,56.568,5,56.568
4714,0,6,0,0,389,35,97206,3,2,13,344.704,2.0,0.2,38.7792,1723.52,2,344.704
4715,3,449,0,0,267,4,80027,3,2,13,201.584,2.0,0.2,20.1584,403.168,4,201.584
4716,2,175,2,0,452,45,98115,3,0,16,521.96,2.0,0.0,88.7332,1043.92,4,521.96
4717,3,262,0,0,28,18,21215,1,1,2,8.22,3.0,0.0,2.2194,24.66,5,8.22
4718,0,226,1,0,438,3,94109,3,1,12,45.36,7.0,0.0,21.7728,181.44,1,45.36
4719,2,215,2,0,266,3,90004,3,1,14,947.17,7.0,0.0,9.4717,947.17,2,947.17
4720,2,215,2,0,266,3,90004,3,1,12,61.96,2.0,0.0,27.882,185.88,2,61.96
4721,2,568,0,0,24,11,60505,0,0,16,268.935,3.0,0.5,-209.7693,806.805,4,268.935
4722,3,153,2,0,452,45,98103,3,1,2,7.58,1.0,0.0,2.9562,37.9,6,7.58
4723,1,364,0,0,20,9,30605,2,1,10,14.73,3.0,0.0,7.2177,14.73,0,14.73
4724,3,451,2,0,13,8,32712,2,1,3,9.888,2.0,0.7,-6.9216,39.552,4,9.888
4725,3,451,2,0,13,8,32712,2,1,1,671.544,3.0,0.2,50.3658,2014.632,4,671.544
4726,2,543,2,0,329,30,10009,1,1,14,1117.92,4.0,0.0,55.896,2235.84,4,1117.92
4727,2,543,2,0,329,30,10009,1,0,4,275.952,3.0,0.2,-37.9434,1103.808,4,275.952
4728,3,458,0,0,438,3,94110,3,1,3,123.144,7.0,0.2,46.179,246.288,5,123.144
4729,2,727,0,0,109,41,75217,0,2,0,15.576,3.0,0.2,3.3099,15.576,5,15.576
4730,2,627,0,0,437,3,92105,3,1,12,212.64,6.0,0.0,99.9408,425.28,2,212.64
4731,2,627,0,0,437,3,92105,3,1,12,9.87,3.0,0.0,4.5402,29.61,2,9.87
4732,2,627,0,0,437,3,92105,3,2,0,53.25,3.0,0.0,20.7675,213,2,53.25
4733,2,627,0,0,437,3,92105,3,0,9,19.92,3.0,0.0,9.5616,79.68,2,19.92
4734,3,238,1,0,329,30,10035,1,0,5,658.746,3.0,0.1,146.388,2634.984,5,658.746
4735,3,601,2,0,254,17,4240,1,1,3,8.26,2.0,0.0,3.8822,8.26,6,8.26
4736,3,601,2,0,254,17,4240,1,1,3,29.84,2.0,0.0,13.428,29.84,6,29.84
4737,3,601,2,0,254,17,4240,1,2,0,67.98,2.0,0.0,14.9556,67.98,6,67.98
4738,3,315,0,0,262,3,90805,3,1,10,61.06,2.0,0.0,28.0876,122.12,6,61.06
4739,3,315,0,0,262,3,90805,3,0,16,35.544,1.0,0.2,-0.8886,35.544,6,35.544
4740,3,155,0,0,452,45,98115,3,1,10,9.96,2.0,0.0,4.5816,49.8,4,9.96
4741,3,155,0,0,452,45,98115,3,1,2,9.21,3.0,0.0,2.3025,27.63,4,9.21
4742,3,155,0,0,452,45,98115,3,1,15,27.93,3.0,0.0,8.0997,139.65,4,27.93
4743,1,402,0,0,410,21,55901,0,1,8,7.9,2.0,0.0,2.528,39.5,0,7.9
4744,1,402,0,0,410,21,55901,0,1,14,221.16,4.0,0.0,57.5016,221.16,0,221.16
4745,1,402,0,0,410,21,55901,0,1,3,127.96,2.0,0.0,62.7004,127.96,0,127.96
4746,1,402,0,0,410,21,55901,0,1,3,18.69,3.0,0.0,9.1581,93.45,0,18.69
4747,1,742,1,0,438,3,94110,3,1,15,25.35,3.0,0.0,7.605,50.7,0,25.35
4748,1,742,1,0,438,3,94110,3,0,9,35.28,3.0,0.0,11.9952,141.12,0,35.28
4749,0,82,1,0,452,45,98103,3,1,12,33.4,5.0,0.0,16.032,133.6,1,33.4
4750,0,231,1,0,462,45,99207,3,2,11,837.6,3.0,0.2,62.82,3350.4,2,837.6
4751,3,256,0,0,156,40,37064,2,2,13,40.68,3.0,0.2,-9.153,122.04,4,40.68
4752,3,266,0,0,215,40,38301,2,0,5,209.568,2.0,0.2,-23.5764,419.136,4,209.568
4753,3,393,0,0,25,41,78745,0,2,0,22.368,4.0,0.2,6.4308,111.84,4,22.368
4754,3,690,0,0,369,8,33024,2,1,3,3.882,2.0,0.7,-2.588,11.646,5,3.882
4755,3,690,0,0,369,8,33024,2,1,12,115.296,3.0,0.2,40.3536,345.888,5,115.296
4756,3,256,0,0,374,36,19143,1,1,3,1.908,2.0,0.7,-1.5264,7.632,4,1.908
4757,3,762,2,0,111,11,61832,0,1,3,43.372,7.0,0.8,-69.3952,86.744,5,43.372
4758,3,705,0,0,329,30,10009,1,2,13,783.96,4.0,0.0,219.5088,2351.88,4,783.96
4759,3,705,0,0,329,30,10009,1,1,3,48.896,2.0,0.2,18.336,244.48,4,48.896
4760,3,705,0,0,329,30,10009,1,1,3,7.856,2.0,0.2,2.8478,39.28,4,7.856
4761,3,118,0,0,94,33,43229,1,1,10,5.904,2.0,0.2,1.9926,5.904,5,5.904
